Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Band strength (product.metafields.shopify.band-strength),Blade material (product.metafields.shopify.blade-material),Board material (product.metafields.shopify.board-material),Board mounting type (product.metafields.shopify.board-mounting-type),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Corrector features (product.metafields.shopify.corrector-features),Desk organizer features (product.metafields.shopify.desk-organizer-features),Envelope features (product.metafields.shopify.envelope-features),Fabric (product.metafields.shopify.fabric),Frame design (product.metafields.shopify.frame-design),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Hardware material (product.metafields.shopify.hardware-material),Ink color (product.metafields.shopify.ink-color),Lead grade (product.metafields.shopify.lead-grade),Marker tip design (product.metafields.shopify.marker-tip-design),Material (product.metafields.shopify.material),Office instrument material (product.metafields.shopify.office-instrument-material),Office supply material (product.metafields.shopify.office-supply-material),Paper size (product.metafields.shopify.paper-size),Paper type (product.metafields.shopify.paper-type),Pen color (product.metafields.shopify.pen-color),Presentation supply features (product.metafields.shopify.presentation-supply-features),Shape (product.metafields.shopify.shape),Spinner type (product.metafields.shopify.spinner-type),Stapler features (product.metafields.shopify.stapler-features),Suitcase handle type (product.metafields.shopify.suitcase-handle-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Status
transparent-pocket-business-a4-pack-of-50,Durable Transparent pocket BUSINESS A4 pack of 50,"<p><span data-mce-fragment=""1"">• Transparent pocket with practical punched gripping recess</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Extremely durable and tear-resistant foil</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Top and right side open</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Thickness 0.15 mm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• For A4 format</span></p>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Inner width (mm)</strong></div>
<div class=""col-12 col-md-6""><span>210</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Inner height (mm)</strong></div>
<div class=""col-12 col-md-6""><span>297</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Special colour</strong></div>
<div class=""col-12 col-md-6""><span>translucent</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Opening</strong></div>
<div class=""col-12 col-md-6""><span>top and right</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Recessed slot for easy access</strong></div>
<div class=""col-12 col-md-6""><span>yes</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Self-adhesive</strong></div>
<div class=""col-12 col-md-6""><span>no</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Material thickness</strong></div>
<div class=""col-12 col-md-6""><span>15 my</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Outer width (mm)</strong></div>
<div class=""col-12 col-md-6""><span>218</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Outer height (mm)</strong></div>
<div class=""col-12 col-md-6""><span>305</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Format/Format for</strong></div>
<div class=""col-12 col-md-6""><span>A4</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Orientation Format</strong></div>
<div class=""col-12 col-md-6""><span>portrait</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Main material</strong></div>
<div class=""col-12 col-md-6""><span>plastics</span></div>
</div>
</div>
</div>
</div>
</div>",Durable,Office Supplies > Filing & Organization > Folders & Report Covers > Pocket Folders,Files,"Brands, Clear Holder, Document Wallets, DURABLE, FILES, Page Holder, Page Wallets, Punched Pockets",true,Title,Default Title,,,,,,,,008 2339 19,0.0,shopify,50,deny,manual,6.250,,true,true,,,,,'4005546230115,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2339_19_ILL_A.jpg?v=1701973142,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
transparent-pocket-business-a4-pack-of-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2339_19_GEN_A.jpg?v=1701973142,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transparent-pocket-standard-a4-pp-pack-of-100,Durable Transparent pocket STANDARD A4 PP pack of 100,"<p><span data-mce-fragment=""1"">• Transparent pocket with practical punched gripping recess</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Extremely durable and tear-resistant foil</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Top and right side open</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Thickness 0.10 mm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• For A4 format</span></p>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Inner width (mm)</strong></div>
<div class=""col-12 col-md-6""><span>210</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Inner height (mm)</strong></div>
<div class=""col-12 col-md-6""><span>297</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Product features relating to documents</strong></div>
<div class=""col-12 col-md-6""><span>document protected from the sun</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Special colour</strong></div>
<div class=""col-12 col-md-6""><span>translucent</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Opening</strong></div>
<div class=""col-12 col-md-6""><span>top and right</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Recessed slot for easy access</strong></div>
<div class=""col-12 col-md-6""><span>yes</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Self-adhesive</strong></div>
<div class=""col-12 col-md-6""><span>no</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Material thickness</strong></div>
<div class=""col-12 col-md-6""><span>100 my</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Outer width (mm)</strong></div>
<div class=""col-12 col-md-6""><span>218</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Outer height (mm)</strong></div>
<div class=""col-12 col-md-6""><span>305</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Format/Format for</strong></div>
<div class=""col-12 col-md-6""><span>A4</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Orientation Format</strong></div>
<div class=""col-12 col-md-6""><span>portrait</span></div>
</div>
</div>
</div>
</div>
</div>
<div class=""data-list-item"">
<div class=""copy copy-medium"">
<div class=""row"">
<div class=""col"">
<div class=""row h-100"">
<div class=""col-12 col-md-6""><strong>Main material</strong></div>
<div class=""col-12 col-md-6""><span>plastics</span></div>
</div>
</div>
</div>
</div>
</div>",Durable,Office Supplies > Filing & Organization > Folders & Report Covers > Pocket Folders,Files,"Brands, Clear Holder, Document Wallets, DURABLE, FILES, Page Holder, Page Wallets, Punched Pockets",true,Title,Default Title,,,,,,,,008 2337 19,0.0,shopify,98,deny,manual,5.000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2337_19_ILL_A.jpg?v=1701973190,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
transparent-pocket-standard-a4-pp-pack-of-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2337_19_GEN_A.jpg?v=1701973190,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
business-card-album-visifix®-64-leather-look-per-piece,Business card album VISIFIX® 64 leather look Per piece,"<span data-mce-fragment=""1"">• Business card album with synthetic leather surface</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• With reinforced pockets</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• For 64 business cards in 90 x 57 mm format</span>",Durable,Office Supplies > Filing & Organization > Card Sleeves,Address Books,"Brands, DURABLE, Filing, Office Supplies, Page Wallets",true,Title,Default Title,,,,,,,,008 2308 01,0.0,shopify,50,deny,manual,1.500,,true,true,,,,,'4005546212500,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/BusinesscardAlbum.jpg?v=1701076466,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
clip-folder-swingclip®-30-a4-transparent-per-piece,Clip folder SWINGCLIP® 30 A4 transparent Per Piece,"<span data-mce-fragment=""1"">• Clip folder made of flexible polypropylene</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Folder with elliptical plastic side-swivel clip for easy handling</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• With coloured or translucent clip</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• For documents in A4 format, e.g. quotes, meeting and training documents</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• No punching necessary</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Capacity: 1-30 sheets</span>",Durable,Office Supplies > Filing & Organization > File Folders,Files,"Brands, Clear Holder, Conference Supplies, DURABLE, FILES, Filing, Office Supplies, Page Holder, Presentation Equipment",true,Color,Black,,,,,,,,008 2260 01,0.0,shopify,36,deny,manual,0.600,,true,true,,,,,'4005546205182,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_00_GRP_C.jpg?v=1701075523,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_01_GEN_B.jpg?v=1701075523,kg,,,true,,,active
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,White,,,,,,,,008 2260 02,0.0,shopify,43,deny,manual,0.600,,true,true,,,,,'4005546222516,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_00_GRP_G.jpg?v=1701075523,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_02_GEN_B.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,Red,,,,,,,,008 2260 03,0.0,shopify,48,deny,manual,0.600,,true,true,,,,,'4005546205205,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_01_GEN_B.jpg?v=1701075523,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_03_GEN_B.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,Yellow,,,,,,,,008 2260 04,0.0,shopify,49,deny,manual,0.600,,true,true,,,,,'4005546205229,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_02_GEN_B.jpg?v=1701075523,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_04_GEN_B.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,Green,,,,,,,,008 2260 05,0.0,shopify,49,deny,manual,0.600,,true,true,,,,,'4005546205243,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_03_GEN_B.jpg?v=1701075523,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_05_GEN_B.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,Blue,,,,,,,,008 2260 06,0.0,shopify,21,deny,manual,0.600,,true,true,,,,,'4005546208770,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_04_GEN_B.jpg?v=1701075523,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_06_GEN_C.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,Dark Blue,,,,,,,,008 2260 07,0.0,shopify,49,deny,manual,0.600,,true,true,,,,,'4005546205267,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_05_GEN_B.jpg?v=1701075523,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_07_GEN_B.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,Orange,,,,,,,,008 2260 09,0.0,shopify,25,deny,manual,0.600,,true,true,,,,,'4005546208794,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_06_GEN_C.jpg?v=1701075523,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_09_GEN_C.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,Light Blue,,,,,,,,008 2260 14,0.0,shopify,50,deny,manual,0.600,,true,true,,,,,'4005546208817,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_07_GEN_B.jpg?v=1701075523,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_14_GEN_C.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,Dark Green,,,,,,,,008 2260 32,0.0,shopify,25,deny,manual,0.600,,true,true,,,,,'4005546208831,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_09_GEN_C.jpg?v=1701075523,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_32_GEN_B.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,Crimson,,,,,,,,008 2260 35,0.0,shopify,25,deny,manual,0.600,,true,true,,,,,'4005546208855,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_14_GEN_C.jpg?v=1701075523,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_35_GEN_B.jpg?v=1701075523,kg,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_32_GEN_B.jpg?v=1701075523,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_35_GEN_B.jpg?v=1701075523,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_00_GRP_A.jpg?v=1701075523,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_00_GRP_D.jpg?v=1701075523,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_00_GRP_E.jpg?v=1701075523,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_00_GRP_F.jpg?v=1701075523,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-folder-swingclip®-30-a4-transparent-per-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2260_00_GRP_H.jpg?v=1701075517,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-folder-duraclip®-60-a4-per-piece,Clip folder DURACLIP® 60 A4 Per Piece,"<span data-mce-fragment=""1"">• Clip folder made of durable plastic</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Rear: coloured hard foil. Front part: transparent hard foil</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Folder with clip made of special steel for safe storage of documents</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• No punching necessary</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• For documents in A4 format, e.g. quotes, meeting and training documents</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• 5-year warranty on clip</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Capacity: 1-60 sheets</span>",Durable,Office Supplies > Filing & Organization > File Folders,Files,"Brands, Clear Holder, Conference Supplies, DURABLE, FILES, Filing, Office Supplies, Page Holder, Presentation Equipment",true,Color,Black,,,,,,,,008 2209 01,0.0,shopify,43,deny,manual,0.650,,true,true,,,,,'4005546210452,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_00_GRP_B_64fdde1d-502b-4157-8e2a-607720acae6d.jpg?v=1706299641,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_01_GEN_A.jpg?v=1706299641,kg,,,true,,,active
clip-folder-duraclip®-60-a4-per-piece,,,,,,,,,White,,,,,,,,008 2209 02,0.0,shopify,50,deny,manual,0.650,,true,true,,,,,'4005546210469,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_00_GRP_D_d07150ba-759a-4255-ba45-a7c489d50f19.jpg?v=1706299641,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_02_GEN_A.jpg?v=1706299641,kg,,,,,,
clip-folder-duraclip®-60-a4-per-piece,,,,,,,,,Red,,,,,,,,008 2209 03,0.0,shopify,50,deny,manual,0.000,,true,true,,,,,'4005546210476,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_01_GEN_A.jpg?v=1706299641,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_03_GEN_A.jpg?v=1706299641,kg,,,,,,
clip-folder-duraclip®-60-a4-per-piece,,,,,,,,,Light Blue,,,,,,,,008 2209 06,0.0,shopify,37,deny,manual,0.650,,true,true,,,,,'4005546210629,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_02_GEN_A.jpg?v=1706299641,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_06_GEN_A.jpg?v=1706299641,kg,,,,,,
clip-folder-duraclip®-60-a4-per-piece,,,,,,,,,Grey,,,,,,,,008 2209 10,0.0,shopify,45,deny,manual,0.650,,true,true,,,,,'4005546210643,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_03_GEN_A.jpg?v=1706299641,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_10_GEN_A.jpg?v=1706299641,kg,,,,,,
clip-folder-duraclip®-60-a4-per-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_06_GEN_A.jpg?v=1706299641,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-folder-duraclip®-60-a4-per-piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2209_10_GEN_A.jpg?v=1706299641,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clip-folder-duraclip®-30-a4,Clip folder DURACLIP® 30 A4 Per Piece,"<span data-mce-fragment=""1"">• Clip folder made of durable plastic</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Rear: coloured hard foil. Front part: transparent hard foil</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Folder with clip made of special steel for safe storage of documents</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• No punching necessary</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• For documents in A4 format, e.g. quotes, meeting and training documents</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• 5-year warranty on clip</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">• Capacity: 1-30 sheets</span>",Durable,Office Supplies > Filing & Organization > File Folders,Files,"Brands, Clear Holder, Conference Supplies, DURABLE, FILES, Filing, Office Supplies, Page Holder, Presentation Equipment",true,Color,Black,,,,,,,,008 2200 01,0.0,shopify,85,deny,manual,0.550,,true,true,,,,,'4005546210285,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2200_00_GRP_D_9448275c-97c8-4edd-8e43-e3d48321faac.jpg?v=1706298737,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/2200_01_GEN_A.jpg?v=1706298737,kg,,,true,,,active
